Номер действия;Номер касания;Координата X;Координата Y;Размер касания;Метка времени;Тип
0;0;496.3106994628906;652.4527587890625;0.13461539149284363;374511611;DU
0;0;496.3106994628906;652.4527587890625;0.11538462340831757;374511628;DU
0;0;496.3106994628906;652.4527587890625;0.1538461595773697;374511645;DU
0;0;484.822021484375;626.80859375;0.19230769574642181;374511662;DU
0;0;480.3470153808594;613.0332641601563;0.19230769574642181;374511678;DU
0;0;476.1882629394531;606.1129760742188;0.17307692766189575;374511695;DU
0;0;473.00323486328125;598.8150024414063;0.19230769574642181;374511712;DU
0;0;469.8035583496094;588.598876953125;0.23076924681663513;374511728;DU
0;0;462.08831787109375;565.7108764648438;0.23076924681663513;374511745;DU
0;0;456.9822998046875;544.5439453125;0.19230769574642181;374511762;DU
0;0;453.2685546875;521.7904663085938;0.19230769574642181;374511778;DU
0;0;453.6538391113281;495.37835693359375;0.19230769574642181;374511795;DU
0;0;460.5911865234375;458.6959533691406;0.19230769574642181;374511812;DU
0;0;476.2672119140625;416.7795715332031;0.21153846383094788;374511828;DU
0;0;499.3065185546875;378.6666564941406;0.21153846383094788;374511841;DU
1;0;543.2454833984375;720.399658203125;0.1538461595773697;374512207;DU
1;0;543.2454833984375;720.399658203125;0.1538461595773697;374512228;DU
1;0;543.2454833984375;720.399658203125;0.17307692766189575;374512295;DU
1;0;543.2454833984375;720.399658203125;0.1538461595773697;374512312;DU
1;0;543.2454833984375;720.399658203125;0.13461539149284363;374512327;DU
1;0;543.2454833984375;720.399658203125;0.1538461595773697;374512343;DU
1;0;512.884033203125;677.61962890625;0.1538461595773697;374512362;DU
1;0;509.5536804199219;660.3843994140625;0.13461539149284363;374512379;DU
1;0;504.3180847167969;637.5291748046875;0.17307692766189575;374512395;DU
1;0;500.7201843261719;612.9647827148438;0.17307692766189575;374512412;DU
1;0;498.0043640136719;583.6187744140625;0.19230769574642181;374512429;DU
1;0;499.0853271484375;551.1831665039063;0.1538461595773697;374512445;DU
1;0;504.67962646484375;512.9335327148438;0.17307692766189575;374512462;DU
1;0;517.0050048828125;480.2796630859375;0.17307692766189575;374512479;DU
1;0;527.3458862304688;454.0655822753906;0.3076923191547394;374512495;DU
1;0;531.2621459960938;443.6159362792969;0.23076924681663513;374512500;DU
2;0;545.2427368164063;752.3746948242188;0.05769231170415878;374515210;DU
2;0;527.3201904296875;691.074951171875;0.07692307978868484;374515245;DU
2;0;522.3297729492188;625.2282104492188;0.1538461595773697;374515262;DU
2;0;523.4404907226563;572.3379516601563;0.11538462340831757;374515279;DU
2;0;529.0014038085938;534.312255859375;0.17307692766189575;374515295;DU
2;0;536.8848876953125;503.67730712890625;0.1538461595773697;374515312;DU
2;0;549.26416015625;467.894287109375;0.11538462340831757;374515329;DU
2;0;586.1074829101563;406.2629089355469;0.1538461595773697;374515345;DU
2;0;587.1845092773438;404.6463623046875;0.09615384787321091;374515346;DU
3;0;196.72677612304688;707.4098510742188;0.13461539149284363;374515691;DU
3;0;196.72677612304688;707.4098510742188;0.09615384787321091;374515712;DU
3;0;194.57252502441406;663.1864624023438;0.11538462340831757;374515729;DU
3;0;191.38534545898438;641.194091796875;0.1538461595773697;374515745;DU
3;0;188.21096801757813;622.0745239257813;0.1538461595773697;374515762;DU
3;0;182.35154724121094;601.9579467773438;0.17307692766189575;374515779;DU
3;0;170.03518676757813;568.1427001953125;0.17307692766189575;374515795;DU
3;0;140.804443359375;517.5581665039063;0.13461539149284363;374515806;DU
4;0;529.264892578125;757.3707885742188;0.09615384787321091;374529679;DU
4;0;502.6898498535156;682.029052734375;0.13461539149284363;374529695;DU
4;0;495.616943359375;642.9900512695313;0.1538461595773697;374529712;DU
4;0;489.32171630859375;593.5106811523438;0.23076924681663513;374529729;DU
4;0;486.576904296875;555.9688720703125;0.19230769574642181;374529745;DU
4;0;489.03302001953125;522.4320068359375;0.21153846383094788;374529762;DU
4;0;499.5324401855469;485.98236083984375;0.19230769574642181;374529779;DU
4;0;524.2718505859375;444.6151428222656;0.1538461595773697;374529784;DU
5;0;521.2760009765625;772.3590698242188;0.13461539149284363;374530395;DU
5;0;505.55535888671875;728.117919921875;0.11538462340831757;374530412;DU
5;0;494.914794921875;685.1370239257813;0.11538462340831757;374530429;DU
5;0;484.1011962890625;644.0791015625;0.17307692766189575;374530445;DU
5;0;478.0286865234375;606.02978515625;0.19230769574642181;374530462;DU
5;0;475.99072265625;574.8975219726563;0.17307692766189575;374530479;DU
5;0;480.1997985839844;549.244140625;0.17307692766189575;374530495;DU
5;0;530.9832153320313;475.95294189453125;0.19230769574642181;374530512;DU
5;0;552.2330322265625;443.6159362792969;0.11538462340831757;374530517;DU
6;0;549.2371826171875;765.3645629882813;0.11538462340831757;374531395;DU
6;0;522.486328125;705.6260375976563;0.1538461595773697;374531412;DU
6;0;506.66339111328125;660.8740234375;0.23076924681663513;374531429;DU
6;0;498.2957458496094;627.1646728515625;0.1538461595773697;374531445;DU
6;0;491.9844970703125;599.8319702148438;0.21153846383094788;374531462;DU
6;0;490.3766174316406;577.3193359375;0.21153846383094788;374531479;DU
6;0;490.8471374511719;557.1807250976563;0.17307692766189575;374531495;DU
6;0;492.4246826171875;540.4541625976563;0.23076924681663513;374531512;DU
6;0;509.84954833984375;511.72369384765625;0.26923078298568726;374531529;DU
6;0;573.242919921875;428.531982421875;0.13461539149284363;374531545;DU
7;0;529.264892578125;729.3926391601563;0.09615384787321091;374531945;DU
7;0;529.264892578125;729.3926391601563;0.11538462340831757;374531962;DU
7;0;517.1092529296875;672.2295532226563;0.11538462340831757;374531979;DU
7;0;510.9970703125;636.0294799804688;0.17307692766189575;374531995;DU
7;0;508.38519287109375;605.4063110351563;0.17307692766189575;374532012;DU
7;0;507.2954406738281;575.394287109375;0.19230769574642181;374532029;DU
7;0;507.2954406738281;551.0855712890625;0.19230769574642181;374532045;DU
7;0;509.6966552734375;529.4191284179688;0.25;374532062;DU
7;0;512.8638305664063;510.107421875;0.19230769574642181;374532079;DU
7;0;519.7174072265625;488.1513671875;0.19230769574642181;374532095;DU
7;0;527.6654663085938;465.88330078125;0.17307692766189575;374532112;DU
7;0;544.1968994140625;428.5755920410156;0.17307692766189575;374532129;DU
7;0;571.2066650390625;392.6557312011719;0.17307692766189575;374532138;DU
8;0;527.2677001953125;798.3388061523438;0.11538462340831757;374533896;DU
8;0;499.95684814453125;734.9391479492188;0.11538462340831757;374533929;DU
8;0;490.8601379394531;683.6796875;0.1538461595773697;374533945;DU
8;0;479.0466613769531;637.1707763671875;0.21153846383094788;374533962;DU
8;0;478.3356628417969;593.4755859375;0.25;374533979;DU
8;0;481.2936096191406;559.423828125;0.21153846383094788;374533995;DU
8;0;486.5347595214844;538.6995849609375;0.2884615361690521;374534012;DU
8;0;496.68145751953125;525.1912841796875;0.3076923191547394;374534029;DU
8;0;526.6580200195313;507.48626708984375;0.26923078298568726;374534045;DU
8;0;567.9088745117188;467.800048828125;0.2884615361690521;374534062;DU
8;0;571.2066650390625;463.6003112792969;0.25;374534063;DU
9;0;496.3106994628906;682.4293212890625;0.1538461595773697;374534409;DU
9;0;475.2649230957031;635.6242065429688;0.17307692766189575;374534429;DU
9;0;463.85577392578125;587.00390625;0.26923078298568726;374534445;DU
9;0;463.3564453125;551.3800659179688;0.23076924681663513;374534462;DU
9;0;468.10723876953125;514.0847778320313;0.19230769574642181;374534479;DU
9;0;474.4091796875;483.511474609375;0.21153846383094788;374534495;DU
