MotionNumber;TouchNumber;XCoordinate;YCoordinate;Size;Time;Type
0;0;408.4327392578125;722.3981323242188;0.09615384787321091;374412376;DU
0;0;404.2819519042969;701.038330078125;0.11538462340831757;374412393;DU
0;0;399.0743103027344;671.0241088867188;0.11538462340831757;374412410;DU
0;0;399.4452209472656;653.602783203125;0.13461539149284363;374412426;DU
0;0;398.0760498046875;637.7533569335938;0.17307692766189575;374412443;DU
0;0;399.4452209472656;625.7203369140625;0.17307692766189575;374412460;DU
0;0;400.5616149902344;604.4287109375;0.11538462340831757;374412476;DU
0;0;406.0555114746094;571.1091918945313;0.11538462340831757;374412493;DU
0;0;421.8149719238281;513.4382934570313;0.13461539149284363;374412510;DU
0;0;434.9576721191406;463.9933776855469;0.13461539149284363;374412526;DU
0;0;456.39263916015625;420.4419250488281;0.19230769574642181;374412543;DU
0;0;473.12554931640625;389.1959533691406;0.17307692766189575;374412560;DU
0;0;490.6490783691406;364.9839782714844;0.13461539149284363;374412576;DU
1;0;367.4895935058594;671.4379272460938;0.11538462340831757;374412890;DU
1;0;367.4895935058594;671.4379272460938;0.13461539149284363;374412910;DU
1;0;367.4895935058594;671.4379272460938;0.1538461595773697;374412917;DU
1;0;367.4895935058594;671.4379272460938;0.17307692766189575;374412943;DU
1;0;366.8637390136719;645.1351318359375;0.11538462340831757;374412960;DU
1;0;367.661376953125;607.2196044921875;0.17307692766189575;374412976;DU
1;0;371.8181457519531;573.1728515625;0.1538461595773697;374412993;DU
1;0;376.5111083984375;540.3021240234375;0.19230769574642181;374413009;DU
1;0;390.9426574707031;501.80499267578125;0.17307692766189575;374413026;DU
1;0;409.43133544921875;470.5948486328125;0.23076924681663513;374413042;DU
1;0;425.8258361816406;459.3045349121094;0.3461538553237915;374413059;DU
1;0;444.53143310546875;443.18231201171875;0.32692310214042664;374413076;DU
1;0;477.7049865722656;416.8702087402344;0.26923078298568726;374413093;DU
2;0;389.4591064453125;704.4121704101563;0.1538461595773697;374413425;DU
2;0;389.4591064453125;704.4121704101563;0.17307692766189575;374413446;DU
2;0;387.46185302734375;672.9266357421875;0.17307692766189575;374413476;DU
2;0;387.46185302734375;661.0344848632813;0.11538462340831757;374413493;DU
2;0;387.46185302734375;631.2285766601563;0.13461539149284363;374413509;DU
2;0;388.0649108886719;597.6060180664063;0.1538461595773697;374413526;DU
2;0;393.2349548339844;562.2271728515625;0.17307692766189575;374413543;DU
2;0;403.7431335449219;528.7896728515625;0.21153846383094788;374413559;DU
2;0;417.7913818359375;495.70806884765625;0.21153846383094788;374413576;DU
2;0;431.0639343261719;470.08258056640625;0.21153846383094788;374413593;DU
2;0;444.4151916503906;457.5726013183594;0.3076923191547394;374413609;DU
2;0;464.5798034667969;439.7117919921875;0.26923078298568726;374413626;DU
3;0;387.46185302734375;675.434814453125;0.17307692766189575;374414009;DU
3;0;384.95477294921875;631.5341186523438;0.1538461595773697;374414026;DU
3;0;385.4646301269531;607.2528076171875;0.13461539149284363;374414043;DU
3;0;386.91021728515625;578.4541015625;0.17307692766189575;374414059;DU
3;0;389.5306701660156;551.9579467773438;0.19230769574642181;374414076;DU
3;0;394.94683837890625;528.8155517578125;0.19230769574642181;374414093;DU
3;0;402.50537109375;510.22222900390625;0.25;374414109;DU
3;0;407.8256530761719;506.17498779296875;0.3461538553237915;374414126;DU
3;0;415.3138122558594;498.6822509765625;0.42307692766189575;374414143;DU
3;0;424.23065185546875;491.72845458984375;0.42307692766189575;374414159;DU
3;0;435.6061706542969;484.11016845703125;0.442307710647583;374414176;DU
3;0;465.25689697265625;449.8209228515625;0.32692310214042664;374414193;DU
4;0;368.48822021484375;714.4043579101563;0.1538461595773697;374414463;DU
4;0;368.48822021484375;714.4043579101563;0.13461539149284363;374414504;DU
4;0;368.48822021484375;714.4043579101563;0.09615384787321091;374414520;DU
4;0;368.48822021484375;692.5562744140625;0.13461539149284363;374414543;DU
4;0;369.7104797363281;669.4239501953125;0.11538462340831757;374414559;DU
4;0;370.3076477050781;651.4121704101563;0.13461539149284363;374414576;DU
4;0;371.89703369140625;626.8561401367188;0.11538462340831757;374414593;DU
4;0;379.45745849609375;569.6353759765625;0.17307692766189575;374414609;DU
4;0;405.5724182128906;488.55859375;0.23076924681663513;374414626;DU
4;0;426.63458251953125;423.3935546875;0.19230769574642181;374414643;DU
4;0;434.71795654296875;397.68658447265625;0.21153846383094788;374414659;DU
4;0;438.1007080078125;392.9463806152344;0.3461538553237915;374414676;DU
4;0;442.243896484375;390.7518005371094;0.32692310214042664;374414693;DU
4;0;447.0673828125;386.97186279296875;0.3076923191547394;374414709;DU
4;0;448.37725830078125;385.66119384765625;0.23076924681663513;374414714;DU
5;0;367.4895935058594;650.454345703125;0.13461539149284363;374415007;DU
5;0;367.4895935058594;650.454345703125;0.1538461595773697;374415026;DU
5;0;367.4895935058594;650.454345703125;0.09615384787321091;374415043;DU
