MotionNumber;TouchNumber;XCoordinate;YCoordinate;Size;Time;Type
0;0;276.6158142089844;747.3786010742188;0.11538462340831757;374363763;DU
0;0;276.6158142089844;747.3786010742188;0.13461539149284363;374363791;DU
0;0;276.6158142089844;747.3786010742188;0.17307692766189575;374363808;DU
0;0;275.826416015625;705.9248657226563;0.1538461595773697;374363825;DU
0;0;271.3815002441406;682.2216796875;0.1538461595773697;374363841;DU
0;0;260.8142395019531;649.9180908203125;0.1538461595773697;374363858;DU
0;0;245.42784118652344;609.95458984375;0.1538461595773697;374363875;DU
0;0;231.29531860351563;574.1321411132813;0.1538461595773697;374363891;DU
0;0;218.5810089111328;546.3048706054688;0.17307692766189575;374363908;DU
0;0;204.72654724121094;525.2344970703125;0.19230769574642181;374363925;DU
0;0;193.12086486816406;506.178466796875;0.19230769574642181;374363941;DU
0;0;179.83999633789063;487.58013916015625;0.21153846383094788;374363958;DU
0;0;161.46112060546875;473.78338623046875;0.2884615361690521;374363975;DU
0;0;134.21859741210938;461.2223815917969;0.3461538553237915;374363991;DU
0;0;103.63623809814453;449.1927490234375;0.3461538553237915;374364008;DU
0;0;72.89875030517578;438.6198425292969;0.3076923191547394;374364015;DU
1;0;453.73236083984375;696.8115234375;0.13461539149284363;374364225;DU
1;0;476.6591796875;663.0162963867188;0.1538461595773697;374364241;DU
1;0;495.4114074707031;637.6015014648438;0.13461539149284363;374364258;DU
1;0;509.6272277832031;620.5588989257813;0.1538461595773697;374364275;DU
1;0;519.5497436523438;606.08203125;0.13461539149284363;374364291;DU
1;0;528.1181640625;593.7360229492188;0.1538461595773697;374364308;DU
1;0;536.6021728515625;575.8177490234375;0.17307692766189575;374364325;DU
1;0;548.568359375;555.3668823242188;0.13461539149284363;374364341;DU
1;0;575.4053955078125;517.6250610351563;0.17307692766189575;374364358;DU
1;0;614.9356689453125;469.115966796875;0.11538462340831757;374364375;DU
1;0;645.8533935546875;421.47088623046875;0.1538461595773697;374364391;DU
1;0;663.0791015625;398.65106201171875;0.1538461595773697;374364402;DU
2;0;303.578369140625;793.3427124023438;0.13461539149284363;374364591;DU
2;0;298.2911376953125;768.2130737304688;0.11538462340831757;374364608;DU
2;0;289.9090881347656;724.9548950195313;0.13461539149284363;374364641;DU
2;0;286.82879638671875;710.9293823242188;0.13461539149284363;374364658;DU
2;0;284.5931701660156;695.3033447265625;0.17307692766189575;374364675;DU
2;0;282.0166320800781;678.9237670898438;0.17307692766189575;374364691;DU
2;0;279.2212219238281;661.29541015625;0.17307692766189575;374364708;DU
2;0;276.2779846191406;639.55078125;0.19230769574642181;374364725;DU
2;0;271.5775146484375;616.254638671875;0.1538461595773697;374364741;DU
2;0;259.9354553222656;586.2086181640625;0.19230769574642181;374364758;DU
2;0;246.2481231689453;555.1680297851563;0.17307692766189575;374364775;DU
2;0;227.42367553710938;522.5181274414063;0.23076924681663513;374364791;DU
2;0;198.57254028320313;499.74945068359375;0.3076923191547394;374364808;DU
2;0;163.62359619140625;477.04034423828125;0.36538463830947876;374364825;DU
2;0;129.1477508544922;465.44512939453125;0.38461539149284363;374364841;DU
2;0;92.02787017822266;457.545166015625;0.38461539149284363;374364858;DU
2;0;58.276397705078125;457.76129150390625;0.26923078298568726;374364875;DU
3;0;457.3647766113281;741.38330078125;0.11538462340831757;374365058;DU
3;0;457.3647766113281;741.38330078125;0.1538461595773697;374365067;DU
3;0;452.3717041015625;691.750244140625;0.17307692766189575;374365091;DU
3;0;453.7744445800781;664.5640869140625;0.11538462340831757;374365108;DU
3;0;458.26751708984375;642.9083862304688;0.1538461595773697;374365125;DU
3;0;460.93670654296875;625.7046508789063;0.13461539149284363;374365141;DU
3;0;463.6753845214844;612.2066650390625;0.11538462340831757;374365158;DU
3;0;465.1162414550781;602.9180908203125;0.13461539149284363;374365175;DU
3;0;466.6929016113281;593.4522705078125;0.13461539149284363;374365191;DU
3;0;468.3054504394531;583.7711791992188;0.1538461595773697;374365208;DU
3;0;471.445556640625;572.6639404296875;0.17307692766189575;374365225;DU
3;0;474.5935363769531;559.3884887695313;0.11538462340831757;374365241;DU
3;0;480.9922790527344;535.6348266601563;0.13461539149284363;374365258;DU
3;0;498.13616943359375;489.69091796875;0.17307692766189575;374365275;DU
3;0;523.1437377929688;440.17919921875;0.11538462340831757;374365291;DU
3;0;553.8556518554688;395.4625549316406;0.17307692766189575;374365308;DU
3;0;577.5755615234375;359.61492919921875;0.1538461595773697;374365325;DU
3;0;587.1845092773438;346.691650390625;0.13461539149284363;374365334;DU
4;0;297.5867004394531;718.4012451171875;0.17307692766189575;374365533;DU
4;0;297.5867004394531;718.4012451171875;0.13461539149284363;374365564;DU
4;0;296.40679931640625;681.9312744140625;0.17307692766189575;374365591;DU
4;0;293.24407958984375;665.6990966796875;0.13461539149284363;374365608;DU
4;0;289.306640625;648.8170776367188;0.1538461595773697;374365625;DU
4;0;285.9383544921875;631.81396484375;0.19230769574642181;374365641;DU
4;0;279.8929748535156;612.3292846679688;0.1538461595773697;374365658;DU
4;0;274.9617004394531;594.4246215820313;0.17307692766189575;374365675;DU
4;0;270.1784362792969;578.023193359375;0.19230769574642181;374365691;DU
4;0;263.9503479003906;564.8916625976563;0.17307692766189575;374365708;DU
4;0;256.10504150390625;549.4546508789063;0.1538461595773697;374365725;DU
4;0;230.6383514404297;515.9304809570313;0.21153846383094788;374365741;DU
4;0;197.34120178222656;477.72100830078125;0.21153846383094788;374365758;DU
4;0;153.52151489257813;454.13037109375;0.3461538553237915;374365775;DU
4;0;120.43626403808594;435.0469970703125;0.36538463830947876;374365791;DU
4;0;96.88005828857422;422.0044250488281;0.38461539149284363;374365808;DU
4;0;73.26032257080078;413.2957458496094;0.36538463830947876;374365825;DU
4;0;54.9237174987793;398.65106201171875;0.21153846383094788;374365836;DU
5;0;441.386962890625;821.3208618164063;0.11538462340831757;374366058;DU
5;0;441.15521240234375;767.0045776367188;0.13461539149284363;374366075;DU
5;0;441.386962890625;736.3231201171875;0.11538462340831757;374366091;DU
5;0;443.3229675292969;713.3247680664063;0.13461539149284363;374366108;DU
5;0;443.919677734375;693.5221557617188;0.17307692766189575;374366125;DU
5;0;445.5009765625;678.3551635742188;0.13461539149284363;374366141;DU
5;0;446.1056213378906;666.3656005859375;0.13461539149284363;374366158;DU
5;0;446.3800354003906;654.1571044921875;0.13461539149284363;374366175;DU
5;0;448.2876892089844;643.9974975585938;0.1538461595773697;374366191;DU
5;0;448.8897705078125;632.8754272460938;0.17307692766189575;374366208;DU
5;0;450.4556579589844;620.8270874023438;0.13461539149284363;374366225;DU
5;0;452.75555419921875;608.257568359375;0.11538462340831757;374366241;DU
