MotionNumber;TouchNumber;XCoordinate;YCoordinate;Size;Time;Type
0;0;332.53814697265625;907.2537231445313;0.17307692766189575;134110036;DU
0;0;329.07952880859375;865.7254028320313;0.19230769574642181;134110053;DU
0;0;327.7777404785156;813.4810791015625;0.17307692766189575;134110069;DU
0;0;327.5450744628906;753.9779663085938;0.19230769574642181;134110086;DU
0;0;331.4762878417969;679.9515380859375;0.19230769574642181;134110103;DU
0;0;341.9610900878906;608.6432495117188;0.19230769574642181;134110119;DU
0;0;358.4757995605469;537.6477661132813;0.17307692766189575;134110136;DU
0;0;373.21356201171875;468.44110107421875;0.19230769574642181;134110153;DU
0;0;390.0433349609375;398.31109619140625;0.19230769574642181;134110169;DU
0;0;413.26708984375;350.5414123535156;0.19230769574642181;134110186;DU
0;0;436.34747314453125;311.6054992675781;0.21153846383094788;134110203;DU
0;0;461.0860900878906;278.4429931640625;0.19230769574642181;134110219;DU
0;0;494.73040771484375;250.23297119140625;0.1538461595773697;134110236;DU
0;0;500.3051452636719;245.77047729492188;0.13461539149284363;134110239;DU
1;0;331.53955078125;899.2599487304688;0.1538461595773697;134110522;DU
1;0;331.53955078125;899.2599487304688;0.17307692766189575;134110543;DU
1;0;330.4523010253906;881.3096923828125;0.19230769574642181;134110569;DU
1;0;329.54229736328125;829.2791748046875;0.19230769574642181;134110586;DU
1;0;331.2881164550781;769.4258422851563;0.21153846383094788;134110603;DU
1;0;334.1630554199219;711.803955078125;0.21153846383094788;134110619;DU
1;0;349.6502990722656;639.1786499023438;0.19230769574642181;134110636;DU
1;0;365.95263671875;570.6991577148438;0.21153846383094788;134110653;DU
1;0;378.1185302734375;503.70697021484375;0.19230769574642181;134110669;DU
1;0;393.6186828613281;448.1575622558594;0.19230769574642181;134110686;DU
1;0;413.32354736328125;397.1184997558594;0.21153846383094788;134110703;DU
1;0;430.7426452636719;355.4178161621094;0.19230769574642181;134110719;DU
1;0;453.1697082519531;317.54443359375;0.19230769574642181;134110736;DU
1;0;475.511474609375;290.3294372558594;0.19230769574642181;134110753;DU
1;0;500.2104797363281;267.1692810058594;0.19230769574642181;134110769;DU
1;0;520.442138671875;250.12960815429688;0.1538461595773697;134110786;DU
2;0;288.59918212890625;882.273193359375;0.1538461595773697;134111053;DU
2;0;288.59918212890625;882.273193359375;0.19230769574642181;134111061;DU
2;0;282.1261901855469;788.4057006835938;0.21153846383094788;134111103;DU
2;0;286.8423767089844;726.1849365234375;0.19230769574642181;134111119;DU
2;0;301.37615966796875;654.1956787109375;0.21153846383094788;134111136;DU
2;0;317.5333557128906;581.1238403320313;0.21153846383094788;134111153;DU
2;0;335.51068115234375;514.2089233398438;0.21153846383094788;134111169;DU
2;0;359.7791442871094;445.23394775390625;0.19230769574642181;134111186;DU
2;0;381.968505859375;388.5050354003906;0.19230769574642181;134111203;DU
2;0;409.444091796875;333.0330505371094;0.19230769574642181;134111219;DU
2;0;430.0308532714844;290.27734375;0.19230769574642181;134111236;DU
2;0;446.4932556152344;264.3971862792969;0.19230769574642181;134111253;DU
2;0;459.6311340332031;246.27459716796875;0.19230769574642181;134111269;DU
2;0;469.2602233886719;235.86627197265625;0.19230769574642181;134111286;DU
2;0;469.34814453125;235.77828979492188;0.17307692766189575;134111286;DU
3;0;293.5922546386719;936.2310791015625;0.11538462340831757;134111558;DU
3;0;293.5922546386719;936.2310791015625;0.13461539149284363;134111586;DU
3;0;293.5922546386719;936.2310791015625;0.17307692766189575;134111603;DU
3;0;285.118896484375;877.4258422851563;0.21153846383094788;134111619;DU
3;0;281.6765441894531;818.0775146484375;0.19230769574642181;134111636;DU
3;0;283.6536560058594;744.2864379882813;0.21153846383094788;134111653;DU
3;0;294.3084411621094;673.579833984375;0.21153846383094788;134111669;DU
3;0;310.7420959472656;597.8128051757813;0.21153846383094788;134111686;DU
3;0;335.76019287109375;521.177734375;0.21153846383094788;134111703;DU
3;0;366.0897216796875;444.41986083984375;0.21153846383094788;134111719;DU
3;0;403.72021484375;379.157958984375;0.21153846383094788;134111736;DU
3;0;441.611572265625;330.4737243652344;0.21153846383094788;134111753;DU
3;0;478.5865783691406;291.4834899902344;0.19230769574642181;134111769;DU
3;0;508.92340087890625;263.4364929199219;0.19230769574642181;134111786;DU
3;0;513.287109375;259.7595520019531;0.1538461595773697;134111788;DU
4;0;401.44244384765625;909.2521362304688;0.19230769574642181;134112135;DU
4;0;388.5014343261719;857.7965698242188;0.19230769574642181;134112153;DU
4;0;377.8191833496094;810.9948120117188;0.17307692766189575;134112169;DU
4;0;370.1252746582031;743.0947875976563;0.17307692766189575;134112186;DU
4;0;372.39031982421875;668.1139526367188;0.21153846383094788;134112203;DU
4;0;379.6291198730469;590.0003051757813;0.19230769574642181;134112219;DU
4;0;392.43084716796875;521.6514282226563;0.21153846383094788;134112236;DU
4;0;415.77703857421875;453.5929260253906;0.17307692766189575;134112253;DU
4;0;447.1237487792969;390.8137512207031;0.21153846383094788;134112269;DU
4;0;491.8646240234375;329.17559814453125;0.19230769574642181;134112286;DU
4;0;535.0786743164063;282.91961669921875;0.19230769574642181;134112303;DU
4;0;569.1589965820313;250.58306884765625;0.17307692766189575;134112319;DU
4;0;596.9775390625;227.50436401367188;0.13461539149284363;134112336;DU
5;0;323.5506286621094;860.2904052734375;0.1538461595773697;134112650;DU
5;0;323.5506286621094;860.2904052734375;0.17307692766189575;134112671;DU
5;0;297.1001892089844;790.9086303710938;0.17307692766189575;134112703;DU
5;0;296.2537841796875;743.4286499023438;0.17307692766189575;134112719;DU
5;0;302.8191833496094;688.7462158203125;0.19230769574642181;134112736;DU
5;0;314.33770751953125;627.75390625;0.19230769574642181;134112753;DU
5;0;326.60546875;570.6334228515625;0.19230769574642181;134112769;DU
5;0;347.78948974609375;511.88128662109375;0.17307692766189575;134112786;DU
5;0;369.81024169921875;455.60772705078125;0.21153846383094788;134112803;DU
