MotionNumber;TouchNumber;XCoordinate;YCoordinate;Size;Time;Type
0;0;440.38836669921875;710.407470703125;0.1538461595773697;371949765;DU
0;0;440.38836669921875;710.407470703125;0.13461539149284363;371949802;DU
0;0;440.38836669921875;710.407470703125;0.11538462340831757;371949806;DU
0;0;441.8862609863281;662.4450073242188;0.1538461595773697;371949885;DU
0;0;441.386962890625;661.7864379882813;0.13461539149284363;371949902;DU
0;0;441.386962890625;648.00048828125;0.1538461595773697;371949918;DU
0;0;441.386962890625;636.5778198242188;0.19230769574642181;371949935;DU
0;0;442.3855895996094;626.53955078125;0.19230769574642181;371949951;DU
0;0;443.805908203125;616.9466552734375;0.17307692766189575;371949968;DU
0;0;445.39093017578125;606.4223022460938;0.13461539149284363;371949985;DU
0;0;448.5850524902344;596.8719482421875;0.1538461595773697;371950001;DU
0;0;452.9537048339844;586.1447143554688;0.1538461595773697;371950018;DU
0;0;458.3293762207031;575.1676635742188;0.13461539149284363;371950035;DU
0;0;467.72418212890625;562.358154296875;0.11538462340831757;371950051;DU
1;0;444.3828125;691.4223022460938;0.11538462340831757;371950648;DU
1;0;443.19635009765625;672.427490234375;0.17307692766189575;371950686;DU
1;0;442.3855895996094;645.3062744140625;0.19230769574642181;371950702;DU
1;0;443.0572204589844;627.4015502929688;0.17307692766189575;371950718;DU
1;0;445.8898010253906;608.4327392578125;0.13461539149284363;371950735;DU
1;0;451.7796936035156;588.4295043945313;0.17307692766189575;371950751;DU
1;0;459.6568908691406;566.0933837890625;0.13461539149284363;371950768;DU
1;0;470.6246643066406;544.9801025390625;0.17307692766189575;371950785;DU
1;0;481.33148193359375;527.5503540039063;0.11538462340831757;371950795;DU
2;0;443.3841857910156;716.40283203125;0.1538461595773697;371951635;DU
2;0;443.3841857910156;716.40283203125;0.17307692766189575;371951642;DU
2;0;443.3841857910156;716.40283203125;0.19230769574642181;371951658;DU
2;0;443.3841857910156;716.40283203125;0.17307692766189575;371951685;DU
2;0;443.3841857910156;716.40283203125;0.11538462340831757;371951701;DU
2;0;441.9061279296875;688.3023681640625;0.13461539149284363;371951718;DU
2;0;442.71197509765625;655.8941040039063;0.17307692766189575;371951735;DU
2;0;446.22821044921875;627.7643432617188;0.17307692766189575;371951751;DU
2;0;452.97119140625;601.1317138671875;0.13461539149284363;371951768;DU
2;0;463.1118469238281;571.4666748046875;0.09615384787321091;371951785;DU
2;0;469.34814453125;554.529296875;0.17307692766189575;371951794;DU
3;0;438.3911437988281;689.4238891601563;0.13461539149284363;371954034;DU
3;0;438.3911437988281;689.4238891601563;0.17307692766189575;371954042;DU
3;0;439.3897399902344;643.9257202148438;0.17307692766189575;371954068;DU
3;0;440.9418640136719;622.71630859375;0.17307692766189575;371954084;DU
3;0;443.6535339355469;599.47119140625;0.21153846383094788;371954101;DU
3;0;449.3179931640625;576.4794311523438;0.19230769574642181;371954118;DU
3;0;458.2943115234375;555.3452758789063;0.19230769574642181;371954134;DU
3;0;466.82354736328125;537.5108032226563;0.17307692766189575;371954151;DU
3;0;474.8404846191406;521.5550537109375;0.19230769574642181;371954168;DU
3;0;491.40228271484375;498.0941162109375;0.1538461595773697;371954184;DU
3;0;504.2995910644531;483.584716796875;0.17307692766189575;371954194;DU
4;0;450.3744812011719;730.3919067382813;0.11538462340831757;371954984;DU
4;0;450.3744812011719;730.3919067382813;0.11538462340831757;371955001;DU
4;0;450.3744812011719;730.3919067382813;0.13461539149284363;371955018;DU
4;0;450.3744812011719;730.3919067382813;0.1538461595773697;371955034;DU
4;0;450.3744812011719;730.3919067382813;0.17307692766189575;371955042;DU
4;0;447.33001708984375;698.4056396484375;0.13461539149284363;371955084;DU
4;0;445.2716064453125;666.2421875;0.17307692766189575;371955101;DU
4;0;447.0852966308594;638.164306640625;0.19230769574642181;371955118;DU
4;0;448.65924072265625;614.2470092773438;0.13461539149284363;371955134;DU
4;0;453.01983642578125;594.019287109375;0.17307692766189575;371955151;DU
4;0;459.2805480957031;574.7581787109375;0.1538461595773697;371955168;DU
4;0;466.6796875;555.7415161132813;0.13461539149284363;371955184;DU
4;0;472.3439636230469;544.537109375;0.17307692766189575;371955194;DU
5;0;445.3814392089844;696.4183959960938;0.09615384787321091;371956835;DU
5;0;445.3814392089844;696.4183959960938;0.1538461595773697;371956867;DU
5;0;446.1001892089844;655.214599609375;0.17307692766189575;371956885;DU
5;0;447.6836853027344;628.2792358398438;0.13461539149284363;371956901;DU
5;0;452.0799865722656;603.0492553710938;0.13461539149284363;371956918;DU
5;0;460.359375;578.5138549804688;0.17307692766189575;371956935;DU
5;0;468.7799377441406;555.32177734375;0.1538461595773697;371956951;DU
5;0;480.4650573730469;530.9644165039063;0.17307692766189575;371956968;DU
5;0;497.37799072265625;496.15838623046875;0.11538462340831757;371956985;DU
6;0;442.3855895996094;663.4441528320313;0.1538461595773697;371957518;DU
6;0;442.3855895996094;663.4441528320313;0.17307692766189575;371957549;DU
6;0;442.3855895996094;663.4441528320313;0.13461539149284363;371957585;DU
6;0;444.463623046875;623.9373168945313;0.1538461595773697;371957601;DU
